CPUs: 192
Tuning rounds (3x grid): [5, 1, 2]

============================================================
R5: settle_rate=0.119, 5 seeds
============================================================
150000 combos x 5 seeds x 30 MC (coarse)
  [ 14976/150000] 10%  231s  ETA 2080s  best=71.1
  [ 15360/150000] 10%  236s  ETA 2066s  best=71.1
  [ 15744/150000] 10%  241s  ETA 2051s  best=71.1
  [ 16128/150000] 11%  246s  ETA 2038s  best=71.1
  [ 16512/150000] 11%  250s  ETA 2024s  best=71.1
  [ 16896/150000] 11%  255s  ETA 2012s  best=71.1
  [ 17280/150000] 12%  260s  ETA 1999s  best=71.1
  [ 17664/150000] 12%  265s  ETA 1988s  best=71.1
  [ 18048/150000] 12%  270s  ETA 1977s  best=71.1
  [ 18432/150000] 12%  275s  ETA 1966s  best=71.1
  [ 18816/150000] 13%  280s  ETA 1954s  best=71.1
  [ 19200/150000] 13%  285s  ETA 1942s  best=71.1
  [ 19584/150000] 13%  290s  ETA 1931s  best=71.1
  [ 19968/150000] 13%  295s  ETA 1921s  best=71.1
  [ 20352/150000] 14%  300s  ETA 1909s  best=71.1
  [ 20736/150000] 14%  305s  ETA 1899s  best=71.1
  [ 21120/150000] 14%  309s  ETA 1887s  best=71.1
  [ 21504/150000] 14%  314s  ETA 1878s  best=71.1
  [ 21888/150000] 15%  319s  ETA 1868s  best=71.1
  [ 22272/150000] 15%  324s  ETA 1858s  best=71.1
  [ 22656/150000] 15%  329s  ETA 1848s  best=71.1
  [ 23040/150000] 15%  334s  ETA 1839s  best=71.1
  [ 23424/150000] 16%  339s  ETA 1830s  best=71.1
  [ 23808/150000] 16%  343s  ETA 1820s  best=71.1
  [ 24192/150000] 16%  348s  ETA 1811s  best=71.1
  [ 24576/150000] 16%  353s  ETA 1802s  best=71.1
  [ 24960/150000] 17%  358s  ETA 1793s  best=71.1
  [ 25344/150000] 17%  363s  ETA 1786s  best=71.1
  [ 25728/150000] 17%  368s  ETA 1777s  best=71.1
  [ 26112/150000] 17%  373s  ETA 1768s  best=71.1
  [ 26496/150000] 18%  377s  ETA 1759s  best=71.1
  [ 26880/150000] 18%  382s  ETA 1751s  best=71.1
  [ 27264/150000] 18%  387s  ETA 1744s  best=71.1
  [ 27648/150000] 18%  392s  ETA 1735s  best=71.1
  [ 28032/150000] 19%  397s  ETA 1727s  best=71.1
  [ 28416/150000] 19%  402s  ETA 1720s  best=71.1
  [ 28800/150000] 19%  407s  ETA 1711s  best=71.1
  [ 29184/150000] 19%  412s  ETA 1704s  best=71.1
  [ 29568/150000] 20%  416s  ETA 1696s  best=71.1
  [ 29952/150000] 20%  421s  ETA 1689s  best=71.1
  [ 30336/150000] 20%  426s  ETA 1680s  best=71.1
  [ 30720/150000] 20%  431s  ETA 1673s  best=71.1
  [ 31104/150000] 21%  436s  ETA 1666s  best=71.1
  [ 31488/150000] 21%  441s  ETA 1659s  best=71.1
  [ 31872/150000] 21%  445s  ETA 1651s  best=71.1
  [ 32256/150000] 22%  450s  ETA 1644s  best=71.1
  [ 32640/150000] 22%  455s  ETA 1637s  best=71.1
  [ 33024/150000] 22%  460s  ETA 1630s  best=71.1
  [ 33408/150000] 22%  465s  ETA 1622s  best=71.1
  [ 33792/150000] 23%  469s  ETA 1614s  best=71.1
  [ 34176/150000] 23%  474s  ETA 1608s  best=71.1
  [ 34560/150000] 23%  479s  ETA 1601s  best=71.1
  [ 34944/150000] 23%  484s  ETA 1594s  best=71.1
  [ 35328/150000] 24%  489s  ETA 1587s  best=71.1
  [ 35712/150000] 24%  494s  ETA 1580s  best=71.1
  [ 36096/150000] 24%  499s  ETA 1573s  best=71.1
  [ 36480/150000] 24%  503s  ETA 1566s  best=71.1
  [ 36864/150000] 25%  508s  ETA 1560s  best=71.1
  [ 37248/150000] 25%  513s  ETA 1553s  best=71.1
  [ 37632/150000] 25%  518s  ETA 1547s  best=71.1
  [ 38016/150000] 25%  523s  ETA 1540s  best=71.1
  [ 38400/150000] 26%  528s  ETA 1534s  best=71.1
  [ 38784/150000] 26%  533s  ETA 1527s  best=71.1
  [ 39168/150000] 26%  537s  ETA 1521s  best=71.1
  [ 39552/150000] 26%  542s  ETA 1514s  best=71.1
  [ 39936/150000] 27%  547s  ETA 1508s  best=71.1
  [ 40320/150000] 27%  552s  ETA 1501s  best=71.1
  [ 40704/150000] 27%  557s  ETA 1495s  best=71.1
  [ 41088/150000] 27%  562s  ETA 1488s  best=71.1
  [ 41472/150000] 28%  567s  ETA 1483s  best=71.1
  [ 41856/150000] 28%  571s  ETA 1476s  best=71.1
  [ 42240/150000] 28%  576s  ETA 1470s  best=71.1
  [ 42624/150000] 28%  581s  ETA 1464s  best=71.1
  [ 43008/150000] 29%  586s  ETA 1458s  best=71.1
  [ 43392/150000] 29%  591s  ETA 1451s  best=71.1
  [ 43776/150000] 29%  596s  ETA 1445s  best=71.1
  [ 44160/150000] 29%  601s  ETA 1439s  best=71.1
  [ 44544/150000] 30%  605s  ETA 1433s  best=71.1
  [ 44928/150000] 30%  610s  ETA 1427s  best=71.1
  [ 45312/150000] 30%  615s  ETA 1421s  best=71.1
  [ 45696/150000] 30%  620s  ETA 1415s  best=71.1
  [ 46080/150000] 31%  625s  ETA 1409s  best=71.1
  [ 46464/150000] 31%  629s  ETA 1403s  best=71.1
  [ 46848/150000] 31%  634s  ETA 1396s  best=71.1
  [ 47232/150000] 31%  639s  ETA 1390s  best=71.1
  [ 47616/150000] 32%  644s  ETA 1384s  best=71.1
  [ 48000/150000] 32%  649s  ETA 1379s  best=71.1
  [ 48384/150000] 32%  654s  ETA 1373s  best=71.1
  [ 48768/150000] 33%  658s  ETA 1367s  best=71.1
  [ 49152/150000] 33%  663s  ETA 1361s  best=71.1
  [ 49536/150000] 33%  668s  ETA 1355s  best=71.1
  [ 49920/150000] 33%  673s  ETA 1349s  best=71.1
  [ 50304/150000] 34%  678s  ETA 1343s  best=71.1
  [ 50688/150000] 34%  683s  ETA 1338s  best=71.1
  [ 51072/150000] 34%  688s  ETA 1332s  best=71.1
  [ 51456/150000] 34%  692s  ETA 1326s  best=71.1
  [ 51840/150000] 35%  697s  ETA 1320s  best=71.1
  [ 52224/150000] 35%  702s  ETA 1314s  best=71.1
  [ 52608/150000] 35%  707s  ETA 1308s  best=71.1
  [ 52992/150000] 35%  712s  ETA 1303s  best=71.1
  [ 53376/150000] 36%  716s  ETA 1297s  best=71.1
  [ 53760/150000] 36%  721s  ETA 1291s  best=71.1
  [ 54144/150000] 36%  726s  ETA 1286s  best=71.1
  [ 54528/150000] 36%  731s  ETA 1280s  best=71.1
  [ 54912/150000] 37%  736s  ETA 1274s  best=71.1
  [ 55296/150000] 37%  741s  ETA 1269s  best=71.1
  [ 55680/150000] 37%  746s  ETA 1263s  best=71.1
  [ 56064/150000] 37%  751s  ETA 1258s  best=71.1
  [ 56448/150000] 38%  756s  ETA 1252s  best=71.1
  [ 56832/150000] 38%  760s  ETA 1246s  best=71.1
  [ 57216/150000] 38%  765s  ETA 1241s  best=71.1
  [ 57600/150000] 38%  770s  ETA 1235s  best=71.1
  [ 57984/150000] 39%  775s  ETA 1230s  best=71.2
  [ 58368/150000] 39%  780s  ETA 1224s  best=71.2
  [ 58752/150000] 39%  785s  ETA 1219s  best=71.2
  [ 59136/150000] 39%  790s  ETA 1213s  best=71.2
  [ 59520/150000] 40%  794s  ETA 1207s  best=71.2
  [ 59904/150000] 40%  799s  ETA 1202s  best=71.2
  [ 60288/150000] 40%  804s  ETA 1197s  best=71.2
  [ 60672/150000] 40%  809s  ETA 1191s  best=71.2
  [ 61056/150000] 41%  814s  ETA 1186s  best=71.2
  [ 61440/150000] 41%  819s  ETA 1180s  best=71.2
  [ 61824/150000] 41%  823s  ETA 1174s  best=71.2
  [ 62208/150000] 41%  828s  ETA 1169s  best=71.2
  [ 62592/150000] 42%  833s  ETA 1163s  best=71.2
  [ 62976/150000] 42%  838s  ETA 1158s  best=71.2
  [ 63360/150000] 42%  843s  ETA 1153s  best=71.2
  [ 63744/150000] 42%  848s  ETA 1147s  best=71.2
  [ 64128/150000] 43%  852s  ETA 1141s  best=71.2
  [ 64512/150000] 43%  857s  ETA 1136s  best=71.2
  [ 64896/150000] 43%  862s  ETA 1130s  best=71.2
  [ 65280/150000] 44%  867s  ETA 1125s  best=71.2
  [ 65664/150000] 44%  872s  ETA 1120s  best=71.2
  [ 66048/150000] 44%  877s  ETA 1114s  best=71.2
  [ 66432/150000] 44%  881s  ETA 1109s  best=71.2
  [ 66816/150000] 45%  886s  ETA 1103s  best=71.2
  [ 67200/150000] 45%  891s  ETA 1098s  best=71.2
  [ 67584/150000] 45%  896s  ETA 1092s  best=71.2
  [ 67968/150000] 45%  901s  ETA 1087s  best=71.2
  [ 68352/150000] 46%  906s  ETA 1082s  best=71.2
  [ 68736/150000] 46%  910s  ETA 1076s  best=71.2
  [ 69120/150000] 46%  915s  ETA 1071s  best=71.2
  [ 69504/150000] 46%  920s  ETA 1066s  best=71.2
  [ 69888/150000] 47%  925s  ETA 1060s  best=71.2
  [ 70272/150000] 47%  930s  ETA 1055s  best=71.2
  [ 70656/150000] 47%  935s  ETA 1050s  best=71.2
  [ 71040/150000] 47%  940s  ETA 1044s  best=71.2
  [ 71424/150000] 48%  944s  ETA 1039s  best=71.2
  [ 71808/150000] 48%  949s  ETA 1034s  best=71.2
  [ 72192/150000] 48%  954s  ETA 1028s  best=71.2
  [ 72576/150000] 48%  959s  ETA 1023s  best=71.2
  [ 72960/150000] 49%  964s  ETA 1018s  best=71.2
  [ 73344/150000] 49%  969s  ETA 1013s  best=71.2
  [ 73728/150000] 49%  974s  ETA 1007s  best=71.2
  [ 74112/150000] 49%  979s  ETA 1002s  best=71.2
  [ 74496/150000] 50%  983s  ETA 997s  best=71.2
  [ 74880/150000] 50%  988s  ETA 992s  best=71.2
  [ 75264/150000] 50%  993s  ETA 986s  best=71.2
  [ 75648/150000] 50%  998s  ETA 981s  best=71.2
  [ 76032/150000] 51%  1003s  ETA 976s  best=71.2
  [ 76416/150000] 51%  1008s  ETA 971s  best=71.2
  [ 76800/150000] 51%  1013s  ETA 965s  best=71.2
  [ 77184/150000] 51%  1018s  ETA 960s  best=71.2
  [ 77568/150000] 52%  1022s  ETA 955s  best=71.2
  [ 77952/150000] 52%  1027s  ETA 950s  best=71.2
  [ 78336/150000] 52%  1032s  ETA 944s  best=71.2
  [ 78720/150000] 52%  1037s  ETA 939s  best=71.2
  [ 79104/150000] 53%  1042s  ETA 934s  best=71.2
  [ 79488/150000] 53%  1047s  ETA 929s  best=71.2
  [ 79872/150000] 53%  1052s  ETA 923s  best=71.2
  [ 80256/150000] 54%  1056s  ETA 918s  best=71.2
  [ 80640/150000] 54%  1061s  ETA 913s  best=71.2
  [ 81024/150000] 54%  1066s  ETA 908s  best=71.2
  [ 81408/150000] 54%  1071s  ETA 902s  best=71.2
  [ 81792/150000] 55%  1076s  ETA 897s  best=71.2
  [ 82176/150000] 55%  1081s  ETA 892s  best=71.2
  [ 82560/150000] 55%  1085s  ETA 887s  best=71.2
  [ 82944/150000] 55%  1090s  ETA 882s  best=71.2
  [ 83328/150000] 56%  1095s  ETA 876s  best=71.2
  [ 83712/150000] 56%  1100s  ETA 871s  best=71.2
  [ 84096/150000] 56%  1105s  ETA 866s  best=71.2
  [ 84480/150000] 56%  1110s  ETA 861s  best=71.2
  [ 84864/150000] 57%  1115s  ETA 855s  best=71.2
  [ 85248/150000] 57%  1119s  ETA 850s  best=71.2
  [ 85632/150000] 57%  1124s  ETA 845s  best=71.2
  [ 86016/150000] 57%  1129s  ETA 840s  best=71.2
  [ 86400/150000] 58%  1134s  ETA 835s  best=71.2
  [ 86784/150000] 58%  1138s  ETA 829s  best=71.2
  [ 87168/150000] 58%  1143s  ETA 824s  best=71.2
  [ 87552/150000] 58%  1148s  ETA 819s  best=71.2
  [ 87936/150000] 59%  1153s  ETA 814s  best=71.2
  [ 88320/150000] 59%  1158s  ETA 809s  best=71.2
  [ 88704/150000] 59%  1163s  ETA 803s  best=71.2
  [ 89088/150000] 59%  1168s  ETA 798s  best=71.2
  [ 89472/150000] 60%  1173s  ETA 793s  best=71.2
  [ 89856/150000] 60%  1177s  ETA 788s  best=71.2
  [ 90240/150000] 60%  1182s  ETA 783s  best=71.2
  [ 90624/150000] 60%  1187s  ETA 778s  best=71.2
  [ 91008/150000] 61%  1192s  ETA 773s  best=71.2
  [ 91392/150000] 61%  1197s  ETA 767s  best=71.2
  [ 91776/150000] 61%  1201s  ETA 762s  best=71.2
  [ 92160/150000] 61%  1206s  ETA 757s  best=71.2
  [ 92544/150000] 62%  1211s  ETA 752s  best=71.2
  [ 92928/150000] 62%  1216s  ETA 747s  best=71.2
  [ 93312/150000] 62%  1221s  ETA 742s  best=71.2
  [ 93696/150000] 62%  1225s  ETA 736s  best=71.2
  [ 94080/150000] 63%  1230s  ETA 731s  best=71.2
  [ 94464/150000] 63%  1235s  ETA 726s  best=71.2
  [ 94848/150000] 63%  1240s  ETA 721s  best=71.2
  [ 95232/150000] 63%  1245s  ETA 716s  best=71.2
  [ 95616/150000] 64%  1250s  ETA 711s  best=71.2
  [ 96000/150000] 64%  1255s  ETA 706s  best=71.2
  [ 96384/150000] 64%  1260s  ETA 701s  best=71.2
  [ 96768/150000] 65%  1264s  ETA 696s  best=71.2
  [ 97152/150000] 65%  1269s  ETA 690s  best=71.2
  [ 97536/150000] 65%  1274s  ETA 685s  best=71.2
  [ 97920/150000] 65%  1279s  ETA 680s  best=71.2
  [ 98304/150000] 66%  1284s  ETA 675s  best=71.2
  [ 98688/150000] 66%  1289s  ETA 670s  best=71.2
  [ 99072/150000] 66%  1294s  ETA 665s  best=71.2
  [ 99456/150000] 66%  1298s  ETA 660s  best=71.2
  [ 99840/150000] 67%  1303s  ETA 655s  best=71.2
  [100224/150000] 67%  1308s  ETA 650s  best=71.2
  [100608/150000] 67%  1313s  ETA 644s  best=71.2
  [100992/150000] 67%  1318s  ETA 639s  best=71.2
  [101376/150000] 68%  1322s  ETA 634s  best=71.2
  [101760/150000] 68%  1327s  ETA 629s  best=71.2
  [102144/150000] 68%  1332s  ETA 624s  best=71.2
  [102528/150000] 68%  1337s  ETA 619s  best=71.2
  [102912/150000] 69%  1342s  ETA 614s  best=71.2
  [103296/150000] 69%  1347s  ETA 609s  best=71.2
  [103680/150000] 69%  1352s  ETA 604s  best=71.2
  [104064/150000] 69%  1356s  ETA 599s  best=71.2
  [104448/150000] 70%  1361s  ETA 594s  best=71.2
  [104832/150000] 70%  1366s  ETA 589s  best=71.2
  [105216/150000] 70%  1371s  ETA 583s  best=71.2
  [105600/150000] 70%  1376s  ETA 578s  best=71.2
  [105984/150000] 71%  1381s  ETA 573s  best=71.2
  [106368/150000] 71%  1385s  ETA 568s  best=71.2
  [106752/150000] 71%  1390s  ETA 563s  best=71.2
  [107136/150000] 71%  1395s  ETA 558s  best=71.2
  [107520/150000] 72%  1400s  ETA 553s  best=71.2
  [107904/150000] 72%  1405s  ETA 548s  best=71.2
  [108288/150000] 72%  1409s  ETA 543s  best=71.2
  [108672/150000] 72%  1414s  ETA 538s  best=71.2
  [109056/150000] 73%  1419s  ETA 533s  best=71.2
  [109440/150000] 73%  1424s  ETA 528s  best=71.2
  [109824/150000] 73%  1429s  ETA 523s  best=71.2
  [110208/150000] 73%  1434s  ETA 518s  best=71.2
  [110592/150000] 74%  1439s  ETA 513s  best=71.2
  [110976/150000] 74%  1443s  ETA 508s  best=71.2
  [111360/150000] 74%  1448s  ETA 502s  best=71.2
  [111744/150000] 74%  1453s  ETA 497s  best=71.2
  [112128/150000] 75%  1458s  ETA 492s  best=71.2
  [112512/150000] 75%  1463s  ETA 487s  best=71.2
  [112896/150000] 75%  1467s  ETA 482s  best=71.2
  [113280/150000] 76%  1472s  ETA 477s  best=71.2
  [113664/150000] 76%  1477s  ETA 472s  best=71.2
  [114048/150000] 76%  1482s  ETA 467s  best=71.2
  [114432/150000] 76%  1487s  ETA 462s  best=71.2
  [114816/150000] 77%  1492s  ETA 457s  best=71.2
  [115200/150000] 77%  1497s  ETA 452s  best=71.2
  [115584/150000] 77%  1502s  ETA 447s  best=71.2
  [115968/150000] 77%  1507s  ETA 442s  best=71.2
  [116352/150000] 78%  1512s  ETA 437s  best=71.2
  [116736/150000] 78%  1516s  ETA 432s  best=71.2
  [117120/150000] 78%  1521s  ETA 427s  best=71.2
  [117504/150000] 78%  1526s  ETA 422s  best=71.2
  [117888/150000] 79%  1531s  ETA 417s  best=71.2
  [118272/150000] 79%  1536s  ETA 412s  best=71.2
  [118656/150000] 79%  1541s  ETA 407s  best=71.2
  [119040/150000] 79%  1546s  ETA 402s  best=71.2
  [119424/150000] 80%  1551s  ETA 397s  best=71.2
  [119808/150000] 80%  1555s  ETA 392s  best=71.2
  [120192/150000] 80%  1560s  ETA 387s  best=71.2
  [120576/150000] 80%  1565s  ETA 382s  best=71.2
  [120960/150000] 81%  1570s  ETA 377s  best=71.2
  [121344/150000] 81%  1575s  ETA 372s  best=71.2
  [121728/150000] 81%  1579s  ETA 367s  best=71.2
  [122112/150000] 81%  1584s  ETA 362s  best=71.2
  [122496/150000] 82%  1589s  ETA 357s  best=71.2
  [122880/150000] 82%  1594s  ETA 352s  best=71.2
  [123264/150000] 82%  1599s  ETA 347s  best=71.2
  [123648/150000] 82%  1604s  ETA 342s  best=71.2
  [124032/150000] 83%  1608s  ETA 337s  best=71.2
  [124416/150000] 83%  1613s  ETA 332s  best=71.2
  [124800/150000] 83%  1618s  ETA 327s  best=71.2
  [125184/150000] 83%  1623s  ETA 322s  best=71.2
  [125568/150000] 84%  1628s  ETA 317s  best=71.2
  [125952/150000] 84%  1633s  ETA 312s  best=71.2
  [126336/150000] 84%  1638s  ETA 307s  best=71.2
  [126720/150000] 84%  1643s  ETA 302s  best=71.2
  [127104/150000] 85%  1648s  ETA 297s  best=71.2
  [127488/150000] 85%  1653s  ETA 292s  best=71.2
  [127872/150000] 85%  1657s  ETA 287s  best=71.2
  [128256/150000] 86%  1662s  ETA 282s  best=71.2
  [128640/150000] 86%  1668s  ETA 277s  best=71.2
  [129024/150000] 86%  1672s  ETA 272s  best=71.2
  [129408/150000] 86%  1677s  ETA 267s  best=71.2
  [129792/150000] 87%  1683s  ETA 262s  best=71.2
  [130176/150000] 87%  1687s  ETA 257s  best=71.2
  [130560/150000] 87%  1692s  ETA 252s  best=71.2
  [130944/150000] 87%  1697s  ETA 247s  best=71.2
  [131328/150000] 88%  1702s  ETA 242s  best=71.2
  [131712/150000] 88%  1707s  ETA 237s  best=71.2
  [132096/150000] 88%  1712s  ETA 232s  best=71.2
  [132480/150000] 88%  1717s  ETA 227s  best=71.2
  [132864/150000] 89%  1722s  ETA 222s  best=71.2
  [133248/150000] 89%  1727s  ETA 217s  best=71.2
  [133632/150000] 89%  1731s  ETA 212s  best=71.2
  [134016/150000] 89%  1736s  ETA 207s  best=71.2
  [134400/150000] 90%  1741s  ETA 202s  best=71.2
  [134784/150000] 90%  1746s  ETA 197s  best=71.2
  [135168/150000] 90%  1751s  ETA 192s  best=71.2
  [135552/150000] 90%  1756s  ETA 187s  best=71.2
  [135936/150000] 91%  1761s  ETA 182s  best=71.2
  [136320/150000] 91%  1766s  ETA 177s  best=71.2
  [136704/150000] 91%  1771s  ETA 172s  best=71.2
  [137088/150000] 91%  1776s  ETA 167s  best=71.2
  [137472/150000] 92%  1780s  ETA 162s  best=71.2
  [137856/150000] 92%  1785s  ETA 157s  best=71.2
  [138240/150000] 92%  1790s  ETA 152s  best=71.2
  [138624/150000] 92%  1795s  ETA 147s  best=71.2
  [139008/150000] 93%  1800s  ETA 142s  best=71.2
  [139392/150000] 93%  1805s  ETA 137s  best=71.2
  [139776/150000] 93%  1810s  ETA 132s  best=71.2
  [140160/150000] 93%  1815s  ETA 127s  best=71.2
  [140544/150000] 94%  1820s  ETA 122s  best=71.2
  [140928/150000] 94%  1825s  ETA 117s  best=71.2
  [141312/150000] 94%  1829s  ETA 112s  best=71.2
  [141696/150000] 94%  1834s  ETA 107s  best=71.2
  [142080/150000] 95%  1839s  ETA 103s  best=71.2
  [142464/150000] 95%  1844s  ETA 98s  best=71.2
  [142848/150000] 95%  1849s  ETA 93s  best=71.2
  [143232/150000] 95%  1854s  ETA 88s  best=71.2
  [143616/150000] 96%  1859s  ETA 83s  best=71.2
  [144000/150000] 96%  1864s  ETA 78s  best=71.2
  [144384/150000] 96%  1868s  ETA 73s  best=71.2
  [144768/150000] 97%  1873s  ETA 68s  best=71.2
  [145152/150000] 97%  1878s  ETA 63s  best=71.2
  [145536/150000] 97%  1883s  ETA 58s  best=71.2
  [145920/150000] 97%  1888s  ETA 53s  best=71.2
  [146304/150000] 98%  1893s  ETA 48s  best=71.2
  [146688/150000] 98%  1898s  ETA 43s  best=71.2
  [147072/150000] 98%  1902s  ETA 38s  best=71.2
  [147456/150000] 98%  1907s  ETA 33s  best=71.2
  [147840/150000] 99%  1912s  ETA 28s  best=71.2
  [148224/150000] 99%  1917s  ETA 23s  best=71.2
  [148608/150000] 99%  1922s  ETA 18s  best=71.2
  [148992/150000] 99%  1926s  ETA 13s  best=71.2
  [149376/150000] 100%  1931s  ETA 8s  best=71.2
  [149760/150000] 100%  1936s  ETA 3s  best=71.2
  [150000/150000] 100%  1940s  ETA 0s  best=71.2

Deep eval top 10 (500 MC)...
  [1/10] avg=85.4  seeds=['84.6', '84.7', '86.5', '85.7', '85.4']
  [2/10] avg=85.5  seeds=['84.7', '85.2', '86.4', '86.1', '85.1']
  [3/10] avg=85.3  seeds=['84.9', '84.6', '86.0', '85.3', '85.5']
  [4/10] avg=85.5  seeds=['85.0', '84.7', '86.5', '85.6', '85.6']
  [5/10] avg=85.3  seeds=['84.7', '84.7', '86.4', '85.4', '85.5']
  [6/10] avg=85.2  seeds=['85.2', '84.1', '86.4', '84.7', '85.8']
  [7/10] avg=85.3  seeds=['85.3', '84.3', '86.3', '85.2', '85.5']
  [8/10] avg=85.1  seeds=['84.8', '84.1', '86.1', '84.9', '85.6']
  [9/10] avg=85.0  seeds=['85.0', '84.0', '85.8', '85.1', '85.3']
  [10/10] avg=83.6  seeds=['83.3', '82.9', '84.1', '83.6', '83.9']

R1 BEST: 85.5
  death_base_rate=0.02
  death_food_factor=0.01
  food_base_regen=0.3
  food_competition=0.05
  food_forest_bonus=0.02
  food_pop_drain=0.04
  pop_growth_rate=0.1
  port_prob=0.1
  port_survival_bonus=0.03
  spawn_pop_threshold=0.4
  spawn_prob=0.08
R1: NEW BEST 85.5 (was 84.3)

============================================================
R2: settle_rate=0.181, 5 seeds
============================================================
150000 combos x 5 seeds x 30 MC (coarse)
  [   384/150000] 0%  14s  ETA 5506s  best=68.6
  [   768/150000] 1%  25s  ETA 4904s  best=68.7
  [  1152/150000] 1%  36s  ETA 4688s  best=68.7
  [  1536/150000] 1%  46s  ETA 4441s  best=68.8
  [  1920/150000] 1%  55s  ETA 4244s  best=68.8
  [  2304/150000] 2%  63s  ETA 4046s  best=69.1
  [  2688/150000] 2%  71s  ETA 3878s  best=69.1
  [  3072/150000] 2%  78s  ETA 3734s  best=69.1
  [  3456/150000] 2%  85s  ETA 3619s  best=69.1
  [  3840/150000] 3%  92s  ETA 3517s  best=69.1
  [  4224/150000] 3%  99s  ETA 3427s  best=69.1
  [  4608/150000] 3%  106s  ETA 3346s  best=69.1
  [  4992/150000] 3%  113s  ETA 3277s  best=69.1
  [  5376/150000] 4%  119s  ETA 3210s  best=69.1
  [  5760/150000] 4%  126s  ETA 3148s  best=69.2
  [  6144/150000] 4%  132s  ETA 3098s  best=69.2
  [  6528/150000] 4%  139s  ETA 3051s  best=69.2
  [  6912/150000] 5%  145s  ETA 3004s  best=69.5
  [  7296/150000] 5%  152s  ETA 2965s  best=69.5
  [  7680/150000] 5%  158s  ETA 2928s  best=69.5
  [  8064/150000] 5%  164s  ETA 2891s  best=69.5
  [  8448/150000] 6%  170s  ETA 2851s  best=69.5
  [  8832/150000] 6%  176s  ETA 2820s  best=69.5
  [  9216/150000] 6%  183s  ETA 2789s  best=69.5
  [  9600/150000] 6%  189s  ETA 2765s  best=69.5
  [  9984/150000] 7%  195s  ETA 2736s  best=69.5
  [ 10368/150000] 7%  201s  ETA 2713s  best=69.5
  [ 10752/150000] 7%  208s  ETA 2691s  best=69.5
  [ 11136/150000] 7%  214s  ETA 2668s  best=69.5
  [ 11520/150000] 8%  220s  ETA 2648s  best=69.5
  [ 11904/150000] 8%  226s  ETA 2625s  best=69.5
  [ 12288/150000] 8%  233s  ETA 2606s  best=69.5
  [ 12672/150000] 8%  239s  ETA 2585s  best=69.5
  [ 13056/150000] 9%  245s  ETA 2565s  best=69.5
  [ 13440/150000] 9%  251s  ETA 2547s  best=69.5
  [ 13824/150000] 9%  257s  ETA 2529s  best=69.5
  [ 14208/150000] 9%  263s  ETA 2513s  best=69.5
  [ 14592/150000] 10%  269s  ETA 2497s  best=69.5
  [ 14976/150000] 10%  275s  ETA 2480s  best=69.5
  [ 15360/150000] 10%  281s  ETA 2465s  best=69.5
  [ 15744/150000] 10%  287s  ETA 2448s  best=69.5
  [ 16128/150000] 11%  293s  ETA 2435s  best=69.5
  [ 16512/150000] 11%  299s  ETA 2421s  best=69.5
  [ 16896/150000] 11%  306s  ETA 2408s  best=69.5
  [ 17280/150000] 12%  312s  ETA 2394s  best=69.5
  [ 17664/150000] 12%  318s  ETA 2380s  best=69.5
  [ 18048/150000] 12%  324s  ETA 2367s  best=69.5
  [ 18432/150000] 12%  330s  ETA 2352s  best=69.5
  [ 18816/150000] 13%  336s  ETA 2340s  best=69.5
  [ 19200/150000] 13%  342s  ETA 2327s  best=69.5
  [ 19584/150000] 13%  347s  ETA 2314s  best=69.5
  [ 19968/150000] 13%  354s  ETA 2303s  best=69.5
  [ 20352/150000] 14%  360s  ETA 2291s  best=69.5
  [ 20736/150000] 14%  366s  ETA 2280s  best=69.5
  [ 21120/150000] 14%  372s  ETA 2268s  best=69.5
  [ 21504/150000] 14%  378s  ETA 2257s  best=69.5
  [ 21888/150000] 15%  384s  ETA 2246s  best=69.5
  [ 22272/150000] 15%  390s  ETA 2237s  best=69.5
  [ 22656/150000] 15%  396s  ETA 2224s  best=69.5
  [ 23040/150000] 15%  402s  ETA 2215s  best=69.5
  [ 23424/150000] 16%  408s  ETA 2205s  best=69.5
  [ 23808/150000] 16%  414s  ETA 2194s  best=69.5
  [ 24192/150000] 16%  420s  ETA 2185s  best=69.5
  [ 24576/150000] 16%  426s  ETA 2174s  best=69.5
  [ 24960/150000] 17%  432s  ETA 2164s  best=69.5
  [ 25344/150000] 17%  438s  ETA 2154s  best=69.5
  [ 25728/150000] 17%  444s  ETA 2145s  best=69.5
  [ 26112/150000] 17%  450s  ETA 2135s  best=69.5
  [ 26496/150000] 18%  456s  ETA 2126s  best=69.5
  [ 26880/150000] 18%  462s  ETA 2118s  best=69.5
  [ 27264/150000] 18%  468s  ETA 2108s  best=69.5
  [ 27648/150000] 18%  474s  ETA 2100s  best=69.5
  [ 28032/150000] 19%  481s  ETA 2092s  best=69.5
  [ 28416/150000] 19%  487s  ETA 2082s  best=69.5
  [ 28800/150000] 19%  493s  ETA 2073s  best=69.5
  [ 29184/150000] 19%  499s  ETA 2064s  best=69.5
  [ 29568/150000] 20%  505s  ETA 2055s  best=69.5
  [ 29952/150000] 20%  511s  ETA 2047s  best=69.5
  [ 30336/150000] 20%  517s  ETA 2038s  best=69.5
  [ 30720/150000] 20%  522s  ETA 2029s  best=69.5
  [ 31104/150000] 21%  528s  ETA 2020s  best=69.5
  [ 31488/150000] 21%  535s  ETA 2012s  best=69.5
  [ 31872/150000] 21%  541s  ETA 2004s  best=69.5
